date,close,volume,vix_close,log_return,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_4,ret_lag_5,ret_lag_6,ret_lag_7,ret_lag_8,ret_lag_9,ret_lag_10,volatility_5,volatility_10,vix_lag_1,volume_change,target
2005-01-19,1183.5,730230.0,13.18,-0.01029745360636766,0.010086238060118177,0.004869280288756044,-0.008032171697264267,0.002951720464845343,-0.006524278640984016,0.004625744160797464,-0.0016845655699812025,0.004216746707761416,-0.006528400568942701,-0.012723083297895631,0.008727433662289945,0.006895408277937495,12.47,-0.06099066430059408,-0.005932220786621415
2005-01-20,1176.5,929790.0,13.83,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.004869280288756044,-0.008032171697264267,0.002951720464845343,-0.006524278640984016,0.004625744160797464,-0.0016845655699812025,0.004216746707761416,-0.006528400568942701,0.008858119410189482,0.006841124132709564,13.18,0.27328375991126075,-0.006823054188504519
2005-01-21,1168.5,900210.0,14.36,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.004869280288756044,-0.008032171697264267,0.002951720464845343,-0.006524278640984016,0.004625744160797464,-0.0016845655699812025,0.004216746707761416,0.008661870304982982,0.006873156776244394,13.83,-0.03181363533701154,-0.0019274018173590136
2005-01-24,1166.25,854720.0,14.65,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.004869280288756044,-0.008032171697264267,0.002951720464845343,-0.006524278640984016,0.004625744160797464,-0.0016845655699812025,0.007887717237375453,0.006873619071116009,14.36,-0.05053265349196301,0.002996577584771998
2005-01-25,1169.75,739850.0,14.06,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.004869280288756044,-0.008032171697264267,0.002951720464845343,-0.006524278640984016,0.004625744160797464,0.005094651578297799,0.006724713652648491,14.65,-0.13439488955447398,0.002987624928201461
2005-01-26,1173.25,751460.0,13.44,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.004869280288756044,-0.008032171697264267,0.002951720464845343,-0.006524278640984016,0.004696617896448336,0.0066646216437557405,14.06,0.015692370075015116,0.001277683308398015
2005-01-27,1174.75,732660.0,13.24,0.001277683308398015,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.004869280288756044,-0.008032171697264267,0.002951720464845343,0.0041642416042937435,0.006577237547601856,13.44,-0.025017965028078626,0.0
2005-01-28,1174.75,829910.0,13.24,0.0,0.001277683308398015,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.004869280288756044,-0.008032171697264267,0.002095315514276635,0.006107503746717316,13.24,0.13273551169710363,0.005941031690420567
2005-01-31,1181.75,669880.0,12.82,0.005941031690420567,0.0,0.001277683308398015,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.004869280288756044,0.002234407413145152,0.0062162663963766665,13.24,-0.1928281379908665,0.0063264656390451595
2005-02-01,1189.25,651760.0,12.03,0.0063264656390451595,0.005941031690420567,0.0,0.001277683308398015,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.010086238060118177,0.002793370294093983,0.005611343229006946,12.82,-0.027049620827610865,0.0033578205736151034
2005-02-02,1193.25,587230.0,11.66,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.0,0.001277683308398015,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,-0.01029745360636766,0.002787703744962023,0.004532127315942804,12.03,-0.09900883760893575,-0.0031476261429935312
2005-02-03,1189.5,569600.0,11.79,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.0,0.001277683308398015,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,-0.005932220786621415,0.004042399536083103,0.0041396894121752655,11.66,-0.03002230812458495,0.010453785352140449
2005-02-04,1202.0,654590.0,11.21,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.0,0.001277683308398015,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,-0.006823054188504519,0.005015317388963305,0.004070768956989194,11.79,0.14920997191011232,-0.0010404745502191292
2005-02-07,1200.75,441330.0,11.73,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.0,0.001277683308398015,0.002987624928201461,0.002996577584771998,-0.0019274018173590136,0.005492963183474986,0.0039639418415382014,11.21,-0.32579171695259623,0.001248439612838276
2005-02-08,1202.25,458470.0,11.6,0.001248439612838276,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.0,0.001277683308398015,0.002987624928201461,0.002996577584771998,0.00523128782762024,0.003998356525585592,11.73,0.03883715133800103,-0.007723658059855952
2005-02-09,1193.0,674520.0,12.0,-0.007723658059855952,0.001248439612838276,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.0,0.001277683308398015,0.002987624928201461,0.0067356603281554265,0.00518379455949013,11.6,0.4712413025934086,0.002929485250512009
2005-02-10,1196.5,624510.0,11.51,0.002929485250512009,-0.007723658059855952,0.001248439612838276,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.0,0.001277683308398015,0.00658167724088271,0.005196229810199918,12.0,-0.07414161181284473,0.008737313749103586
2005-02-11,1207.0,807300.0,11.43,0.008737313749103586,0.002929485250512009,-0.007723658059855952,0.001248439612838276,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.0,0.005995253992884291,0.0055743076272334385,11.51,0.2926934716817986,-0.0006215684443357859
2005-02-14,1206.25,417610.0,11.52,-0.0006215684443357859,0.008737313749103586,0.002929485250512009,-0.007723658059855952,0.001248439612838276,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.005941031690420567,0.005965429068239454,0.005537611801312624,11.43,-0.48270779140344355,0.0037236286301427406
2005-02-15,1210.75,677150.0,11.27,0.0037236286301427406,-0.0006215684443357859,0.008737313749103586,0.002929485250512009,-0.007723658059855952,0.001248439612838276,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0063264656390451595,0.006101274763012551,0.005373102776551205,11.52,0.62148894901942,-0.00020650490522530318
2005-02-16,1210.5,659400.0,11.1,-0.00020650490522530318,0.0037236286301427406,-0.0006215684443357859,0.008737313749103586,0.002929485250512009,-0.007723658059855952,0.001248439612838276,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.0033578205736151034,0.0037684381621880467,0.005375891168130886,11.27,-0.026212803662408635,-0.00787895429812964
2005-02-17,1201.0,807620.0,11.77,-0.00787895429812964,-0.00020650490522530318,0.0037236286301427406,-0.0006215684443357859,0.008737313749103586,0.002929485250512009,-0.007723658059855952,0.001248439612838276,-0.0010404745502191292,0.010453785352140449,-0.0031476261429935312,0.006121572490014856,0.0059964365092859215,11.1,0.22478010312405217,0.0010402580777884014
