date,close,volume,vix_close,log_return,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_4,ret_lag_5,ret_lag_6,ret_lag_7,ret_lag_8,ret_lag_9,ret_lag_10,volatility_5,volatility_10,vix_lag_1,volume_change,target
2010-01-04,1128.75,1290000.0,20.04,0.0160753629151772,-0.0100773442666237,0.0002228412265488,-0.0011137098823505,0.0008908686558016,0.0058100722100543,0.0017945271751648,0.0047260130722593,0.0053107157654643,0.0030708034560771,-0.0104096889308608,0.0094188450679635,0.0065629990128309,21.68,1.0192217387220983,0.0030959777051279
2010-01-05,1132.25,1380000.0,19.35,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0002228412265488,-0.0011137098823505,0.0008908686558016,0.0058100722100543,0.0017945271751648,0.0047260130722593,0.0053107157654643,0.0030708034560771,0.0094523407865737,0.0065631742277734,20.04,0.069767441860465,0.0006621785916831
2010-01-06,1133.0,1260000.0,19.16,0.0006621785916831,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0002228412265488,-0.0011137098823505,0.0008908686558016,0.0058100722100543,0.0017945271751648,0.0047260130722593,0.0053107157654643,0.0093558434176323,0.0065201160716203,19.35,-0.0869565217391304,0.003963889797099
2010-01-07,1137.5,1570000.0,19.06,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0002228412265488,-0.0011137098823505,0.0008908686558016,0.0058100722100543,0.0017945271751648,0.0047260130722593,0.0093281577197308,0.0064918147848997,19.16,0.246031746031746,0.0035103151447448
2010-01-08,1141.5,1530000.0,18.13,0.0035103151447448,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0002228412265488,-0.0011137098823505,0.0008908686558016,0.0058100722100543,0.0017945271751648,0.0060690449483256,0.0065045522877548,19.06,-0.0254777070063694,0.0008756567985094
2010-01-11,1142.5,1460000.0,17.55,0.0008756567985094,0.0035103151447448,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0002228412265488,-0.0011137098823505,0.0008908686558016,0.0058100722100543,0.001541448008206,0.0063952762667989,18.13,-0.045751633986928,-0.0074676384806623
2010-01-12,1134.0,2120000.0,18.25,-0.0074676384806623,0.0008756567985094,0.0035103151447448,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0002228412265488,-0.0011137098823505,0.0008908686558016,0.004596971261526,0.0070423277992532,17.55,0.452054794520548,0.0065919816821527
2010-01-13,1141.5,2130000.0,17.85,0.0065919816821527,-0.0074676384806623,0.0008756567985094,0.0035103151447448,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0002228412265488,-0.0011137098823505,0.0054048267465504,0.007208045202656,18.25,0.0047169811320755,0.0032797667970012
2010-01-14,1145.25,1360000.0,17.63,0.0032797667970012,0.0065919816821527,-0.0074676384806623,0.0008756567985094,0.0035103151447448,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0002228412265488,0.0053349030428744,0.0072011213158171,17.85,-0.3615023474178404,-0.0114161503305282
2010-01-15,1132.25,2060000.0,17.91,-0.0114161503305282,0.0032797667970012,0.0065919816821527,-0.0074676384806623,0.0008756567985094,0.0035103151447448,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0160753629151772,-0.0100773442666237,0.0075470496390224,0.0074594722506951,17.63,0.5147058823529411,0.0118526409529102
2010-01-19,1145.75,1930000.0,17.58,0.0118526409529102,-0.0114161503305282,0.0032797667970012,0.0065919816821527,-0.0074676384806623,0.0008756567985094,0.0035103151447448,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0160753629151772,0.00973622746202,0.0066438714548203,17.91,-0.0631067961165048,-0.0103082391015361
2010-01-20,1134.0,2390000.0,18.68,-0.0103082391015361,0.0118526409529102,-0.0114161503305282,0.0032797667970012,0.0065919816821527,-0.0074676384806623,0.0008756567985094,0.0035103151447448,0.003963889797099,0.0006621785916831,0.0030959777051279,0.0103836948149828,0.0075722561504178,17.58,0.238341968911917,-0.0204906946480674
